File_Name,Black_Hair,Blond_Hair,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair
002252.png,-1,-1,-1,-1,-1,1
002253.png,-1,-1,1,-1,-1,-1
002255.png,-1,-1,-1,1,-1,-1
002257.png,-1,-1,-1,-1,1,-1
002259.png,1,-1,-1,-1,1,-1
002260.png,-1,-1,-1,-1,-1,1
002265.png,-1,-1,-1,-1,-1,1
002266.png,-1,-1,-1,-1,1,-1
002270.png,-1,-1,-1,1,-1,-1
002272.png,1,-1,-1,-1,1,-1
002275.png,-1,-1,-1,-1,-1,1
002277.png,1,-1,-1,-1,1,-1
002281.png,-1,-1,-1,-1,-1,1
002284.png,-1,-1,1,-1,1,-1
002288.png,1,-1,-1,-1,-1,-1
002290.png,1,-1,-1,-1,-1,-1
002291.png,-1,-1,-1,-1,-1,1
002298.png,-1,-1,1,-1,1,1
002299.png,1,-1,1,-1,-1,-1
002301.png,1,-1,-1,-1,1,1
002309.png,-1,-1,1,-1,-1,-1
002310.png,-1,-1,-1,-1,1,1
002315.png,-1,-1,-1,-1,1,-1
002318.png,-1,-1,-1,-1,1,-1
002319.png,-1,-1,1,-1,1,-1
002322.png,-1,-1,-1,-1,1,-1
002325.png,-1,-1,-1,-1,-1,1
002326.png,-1,-1,-1,-1,1,-1
002327.png,-1,-1,-1,1,-1,-1
002330.png,-1,-1,-1,-1,-1,1
002333.png,1,-1,-1,-1,-1,-1
002341.png,-1,-1,-1,1,-1,-1
002344.png,1,-1,-1,-1,-1,-1
002346.png,-1,-1,-1,-1,1,-1
002351.png,1,-1,-1,-1,-1,-1
002358.png,1,-1,-1,-1,-1,1
002366.png,-1,-1,-1,1,1,-1
002370.png,1,-1,-1,-1,-1,-1
002371.png,1,-1,-1,-1,1,-1
002374.png,-1,-1,-1,-1,1,-1
002378.png,1,-1,-1,-1,1,-1
002381.png,1,-1,-1,-1,1,-1
002389.png,1,-1,-1,-1,1,-1
002391.png,1,-1,-1,-1,1,-1
002398.png,-1,-1,1,-1,-1,-1
002400.png,-1,-1,-1,1,1,-1
002414.png,1,-1,-1,-1,-1,-1
002415.png,-1,-1,-1,-1,1,-1
002418.png,-1,-1,-1,-1,-1,1
002423.png,1,-1,-1,-1,1,-1
002426.png,-1,-1,-1,-1,-1,1
002432.png,-1,-1,-1,-1,-1,1
002435.png,-1,-1,-1,-1,1,-1
002442.png,1,-1,-1,-1,1,-1
002446.png,-1,-1,-1,-1,1,-1
002449.png,1,-1,-1,-1,-1,-1
002452.png,1,-1,-1,-1,1,-1
002456.png,-1,-1,1,-1,1,-1
002459.png,-1,-1,-1,1,-1,-1
002466.png,1,-1,-1,-1,1,-1
002474.png,-1,-1,1,-1,-1,-1
002477.png,1,-1,-1,-1,-1,-1
002483.png,-1,-1,1,-1,-1,-1
002486.png,1,-1,-1,-1,1,-1
002497.png,-1,-1,-1,-1,1,-1
002504.png,-1,-1,-1,1,-1,-1
002505.png,-1,-1,-1,1,-1,-1
002507.png,1,-1,-1,-1,1,-1
002511.png,-1,-1,1,-1,-1,-1
002515.png,-1,-1,-1,1,-1,-1
002519.png,-1,-1,1,-1,-1,-1
002526.png,-1,-1,1,-1,-1,-1
002529.png,-1,-1,-1,1,-1,-1
002536.png,1,-1,-1,-1,1,-1
002537.png,-1,-1,1,-1,1,-1
002540.png,1,-1,-1,-1,-1,-1
002541.png,1,-1,-1,-1,-1,-1
002544.png,-1,-1,1,-1,-1,-1
002547.png,-1,-1,-1,-1,1,-1
002550.png,-1,-1,1,-1,-1,-1
002551.png,-1,-1,-1,-1,-1,1
002559.png,1,-1,-1,-1,1,-1
002563.png,-1,-1,1,-1,-1,-1
002565.png,1,-1,-1,-1,-1,1
002567.png,1,-1,-1,-1,-1,-1
002568.png,-1,-1,1,-1,1,-1
002575.png,1,-1,-1,-1,-1,-1
002576.png,1,-1,-1,-1,1,-1
002580.png,-1,-1,-1,-1,-1,1
002583.png,-1,-1,-1,-1,-1,1
002584.png,1,-1,-1,-1,-1,-1
002585.png,-1,-1,1,-1,-1,-1
002588.png,1,-1,-1,-1,-1,-1
002593.png,1,-1,-1,-1,-1,-1
002594.png,-1,-1,-1,-1,1,-1
002596.png,-1,-1,-1,-1,-1,1
002598.png,1,-1,-1,-1,-1,1
002601.png,1,-1,-1,-1,-1,-1
002604.png,-1,-1,1,-1,-1,-1
002611.png,1,-1,-1,-1,1,-1
002614.png,-1,-1,-1,1,-1,-1
002616.png,-1,-1,-1,-1,1,-1
002622.png,1,-1,-1,-1,1,-1
002623.png,-1,-1,-1,-1,1,-1
002624.png,-1,-1,1,-1,1,-1
002625.png,-1,-1,-1,-1,-1,1
002626.png,-1,-1,-1,-1,-1,1
002628.png,-1,-1,-1,-1,1,-1
002631.png,-1,-1,-1,1,-1,-1
002632.png,-1,-1,-1,1,-1,-1
002634.png,-1,-1,1,-1,1,-1
002638.png,-1,-1,1,-1,-1,-1
002642.png,-1,-1,1,-1,1,-1
002644.png,-1,-1,-1,-1,1,-1
002655.png,1,-1,-1,-1,-1,-1
002659.png,-1,-1,-1,-1,1,-1
002661.png,-1,-1,1,-1,-1,1
002664.png,1,-1,-1,-1,-1,-1
002667.png,-1,-1,-1,-1,1,-1
002668.png,-1,-1,-1,-1,-1,1
002676.png,-1,-1,-1,-1,1,-1
002682.png,-1,-1,-1,1,-1,-1
002684.png,-1,1,1,-1,1,-1
002696.png,-1,-1,-1,-1,1,-1
002699.png,1,-1,-1,-1,1,-1
002704.png,1,-1,-1,-1,-1,-1
002708.png,-1,-1,1,-1,1,-1
002714.png,1,-1,-1,-1,-1,-1
002715.png,-1,-1,-1,1,-1,-1
002718.png,-1,-1,1,-1,1,-1
002719.png,1,-1,-1,-1,1,-1
002724.png,-1,-1,1,-1,-1,-1
002725.png,-1,-1,1,-1,-1,-1
002726.png,1,-1,-1,-1,-1,-1
002728.png,-1,-1,-1,-1,-1,1
002730.png,-1,-1,-1,-1,1,-1
002733.png,-1,-1,1,-1,-1,-1
002740.png,1,-1,-1,-1,-1,-1
002743.png,-1,-1,-1,1,-1,-1
002746.png,1,-1,-1,-1,-1,-1
002747.png,1,-1,-1,-1,1,-1
002752.png,-1,-1,1,-1,1,-1
002754.png,-1,-1,-1,1,-1,-1
002758.png,1,-1,-1,-1,-1,1
002760.png,-1,-1,1,-1,-1,1
002764.png,-1,-1,-1,1,-1,-1
002765.png,-1,-1,-1,1,-1,-1
002766.png,-1,-1,1,-1,-1,-1
002768.png,1,-1,-1,-1,-1,-1
002771.png,1,-1,-1,-1,1,-1
002778.png,1,-1,-1,-1,1,-1
002780.png,-1,-1,1,-1,-1,-1
002782.png,-1,-1,-1,1,-1,-1
002787.png,-1,-1,-1,1,-1,-1
002788.png,1,-1,-1,-1,-1,-1
002791.png,-1,-1,-1,-1,-1,1
002793.png,1,-1,-1,-1,-1,-1
002796.png,-1,-1,-1,-1,1,-1
002803.png,-1,-1,-1,-1,1,-1
002805.png,1,-1,-1,-1,-1,-1
002807.png,-1,-1,-1,1,-1,-1
002815.png,-1,-1,1,-1,-1,1
002816.png,1,-1,-1,-1,-1,-1
002818.png,-1,-1,1,-1,-1,1
002819.png,-1,-1,1,-1,-1,1
002821.png,-1,-1,-1,-1,1,-1
002826.png,-1,-1,1,-1,1,-1
002829.png,-1,-1,-1,-1,-1,1
002830.png,-1,-1,1,-1,1,-1
002835.png,-1,-1,-1,1,-1,-1
002838.png,-1,-1,-1,1,-1,-1
002840.png,1,-1,-1,-1,-1,-1
002844.png,1,-1,-1,-1,1,-1
002848.png,1,-1,-1,-1,-1,-1
002850.png,-1,-1,-1,-1,-1,1
002852.png,-1,-1,-1,1,-1,-1
002859.png,1,-1,-1,-1,1,-1
002865.png,-1,-1,-1,-1,1,-1
002868.png,1,-1,-1,-1,-1,-1
002869.png,-1,-1,1,-1,1,-1
002870.png,1,-1,-1,-1,1,-1
002872.png,-1,1,-1,1,-1,-1
002873.png,1,-1,-1,-1,-1,-1
002876.png,-1,-1,1,-1,-1,-1
002880.png,-1,-1,1,-1,-1,-1
002881.png,-1,-1,-1,-1,1,-1
002883.png,1,-1,-1,-1,-1,-1
002884.png,-1,-1,1,-1,-1,1
002885.png,-1,-1,-1,-1,-1,1
002900.png,1,-1,-1,-1,-1,-1
002904.png,-1,-1,1,-1,-1,-1
002907.png,-1,-1,1,-1,-1,1
002908.png,-1,-1,-1,1,1,-1
002918.png,1,-1,-1,-1,-1,-1
002920.png,1,-1,-1,-1,-1,1
002921.png,1,-1,-1,-1,-1,-1
002926.png,1,-1,-1,-1,1,-1
002930.png,1,-1,-1,-1,-1,-1
002931.png,-1,-1,1,-1,-1,1
002933.png,1,-1,-1,-1,-1,-1
002934.png,1,-1,-1,-1,-1,1
002940.png,-1,-1,-1,-1,1,-1
002944.png,1,-1,-1,-1,-1,-1
002949.png,-1,-1,-1,-1,1,-1
002951.png,-1,-1,1,-1,-1,1
002965.png,1,-1,-1,-1,1,-1
002969.png,-1,-1,1,-1,-1,1
002972.png,1,-1,-1,-1,-1,-1
002974.png,-1,-1,1,-1,1,-1
002975.png,-1,-1,-1,-1,-1,1
002989.png,-1,-1,1,-1,1,-1
003001.png,-1,-1,1,-1,-1,-1
003002.png,-1,-1,-1,1,-1,-1
003003.png,-1,-1,1,-1,-1,1
003006.png,1,-1,-1,-1,1,-1
003007.png,-1,-1,1,-1,-1,-1
003017.png,1,-1,-1,-1,-1,-1
003020.png,-1,-1,-1,-1,1,-1
003022.png,-1,-1,-1,-1,1,-1
003025.png,-1,-1,1,-1,1,-1
003028.png,-1,-1,-1,-1,1,-1
003031.png,1,-1,-1,-1,1,-1
003032.png,-1,-1,-1,-1,1,-1
003035.png,1,-1,-1,-1,-1,-1
003036.png,-1,-1,-1,-1,-1,1
003039.png,-1,-1,1,-1,1,-1
003044.png,-1,-1,-1,1,-1,-1
003049.png,1,-1,-1,-1,-1,-1
003051.png,1,-1,-1,-1,1,-1
003055.png,1,-1,-1,-1,-1,-1
003056.png,1,-1,-1,-1,1,-1
003059.png,1,-1,-1,-1,-1,-1
003061.png,1,-1,-1,-1,-1,-1
003064.png,-1,-1,-1,-1,-1,1
003065.png,1,-1,-1,-1,-1,1
003066.png,-1,-1,1,-1,-1,1
003067.png,1,-1,-1,-1,-1,-1
003070.png,1,-1,-1,-1,-1,-1
003071.png,-1,-1,-1,-1,1,-1
003072.png,1,-1,-1,-1,-1,1
003075.png,1,-1,-1,-1,-1,-1
003077.png,-1,-1,1,-1,-1,1
003079.png,-1,-1,-1,-1,1,-1
003089.png,-1,-1,-1,-1,1,-1
003098.png,-1,-1,-1,-1,1,-1
003099.png,1,-1,-1,-1,-1,1
003103.png,-1,-1,1,-1,-1,-1
003107.png,1,-1,-1,-1,-1,1
003108.png,1,-1,-1,-1,-1,-1
003109.png,-1,1,-1,1,-1,1
003110.png,-1,-1,-1,1,-1,-1
003111.png,-1,-1,1,-1,1,-1
003125.png,1,-1,-1,-1,-1,-1
003128.png,-1,-1,-1,-1,1,-1
003149.png,1,-1,-1,-1,1,-1
003153.png,1,-1,-1,-1,-1,-1
003170.png,1,-1,-1,-1,1,-1
003174.png,-1,-1,-1,-1,1,-1
003176.png,-1,-1,-1,1,-1,-1
003182.png,-1,-1,1,-1,1,-1
003190.png,-1,-1,1,-1,1,-1
003191.png,-1,-1,1,-1,-1,-1
003192.png,-1,-1,-1,-1,1,-1
003194.png,-1,-1,1,-1,-1,1
003199.png,-1,-1,-1,-1,-1,1
003204.png,1,-1,-1,-1,1,-1
003206.png,1,-1,-1,-1,-1,1
003207.png,-1,-1,-1,1,-1,-1
003209.png,-1,-1,-1,1,-1,-1
003210.png,1,-1,-1,-1,-1,-1
003211.png,-1,-1,1,-1,-1,1
003212.png,1,-1,-1,-1,-1,-1
003213.png,1,-1,-1,-1,-1,-1
003214.png,-1,-1,-1,-1,1,-1
003216.png,1,-1,-1,-1,-1,-1
003227.png,1,-1,-1,-1,-1,-1
003229.png,-1,-1,-1,-1,1,-1
003231.png,-1,-1,-1,1,-1,1
003232.png,1,-1,-1,-1,-1,-1
003234.png,-1,-1,-1,1,-1,-1
003239.png,-1,-1,-1,-1,-1,1
003242.png,1,-1,-1,-1,-1,-1
003243.png,1,-1,-1,-1,-1,1
003252.png,-1,-1,-1,1,1,-1
003253.png,-1,-1,1,-1,-1,-1
003254.png,1,-1,-1,-1,-1,-1
003258.png,1,-1,-1,-1,-1,1
003260.png,-1,-1,1,-1,1,-1
003261.png,-1,1,-1,-1,-1,1
003262.png,1,-1,-1,-1,-1,-1
003264.png,1,-1,-1,-1,-1,-1
003266.png,-1,-1,-1,-1,1,-1
003274.png,-1,-1,-1,-1,-1,1
003277.png,1,-1,-1,-1,-1,1
003278.png,1,-1,-1,-1,1,-1
003279.png,-1,-1,-1,-1,-1,1
003294.png,1,-1,-1,-1,-1,-1
003296.png,-1,-1,1,-1,1,-1
003299.png,-1,-1,-1,-1,1,-1
003302.png,1,-1,-1,-1,-1,-1
003305.png,-1,-1,-1,-1,1,-1
003307.png,-1,-1,1,-1,-1,1
003309.png,1,-1,-1,-1,1,-1
003310.png,1,-1,-1,-1,-1,-1
003315.png,-1,-1,-1,-1,1,-1
003318.png,1,-1,-1,-1,1,-1
003324.png,-1,-1,1,-1,-1,-1
003330.png,-1,-1,-1,-1,1,-1
003333.png,1,-1,-1,-1,1,-1
003334.png,1,-1,-1,-1,-1,-1
003338.png,1,-1,-1,-1,-1,-1
003364.png,1,-1,-1,-1,-1,-1
003367.png,-1,-1,1,-1,-1,1
003368.png,-1,-1,1,-1,1,-1
003369.png,-1,-1,1,-1,1,-1
003374.png,1,-1,-1,-1,-1,-1
003380.png,-1,-1,1,-1,-1,1
003382.png,-1,-1,1,-1,-1,1
003386.png,1,-1,-1,-1,1,-1
003387.png,-1,-1,-1,1,-1,-1
003407.png,1,-1,-1,-1,1,-1
003408.png,-1,-1,-1,1,-1,-1
003414.png,-1,-1,1,-1,1,1
003418.png,-1,-1,-1,-1,1,-1
003419.png,1,-1,-1,-1,1,-1
003426.png,-1,-1,-1,1,-1,-1
003428.png,-1,-1,-1,-1,1,-1
003430.png,-1,-1,-1,1,1,-1
003431.png,-1,-1,-1,1,-1,-1
003437.png,-1,-1,-1,-1,1,-1
003438.png,1,-1,-1,-1,-1,-1
003440.png,-1,-1,-1,-1,-1,1
003447.png,1,-1,-1,-1,1,-1
003448.png,-1,-1,1,-1,1,-1
003451.png,-1,-1,1,-1,-1,1
003456.png,1,-1,-1,-1,1,-1
003461.png,1,-1,-1,-1,-1,-1
003462.png,1,-1,-1,-1,-1,-1
003464.png,1,-1,-1,-1,-1,-1
003467.png,-1,1,-1,-1,1,-1
003472.png,1,-1,-1,-1,-1,-1
003476.png,-1,1,-1,-1,1,-1
003477.png,-1,-1,1,-1,-1,-1
003478.png,1,-1,-1,-1,-1,1
003480.png,-1,-1,1,-1,1,-1
003481.png,1,-1,1,-1,-1,-1
003490.png,1,-1,-1,-1,-1,-1
003491.png,-1,-1,-1,1,-1,-1
003492.png,1,-1,-1,-1,-1,-1
003493.png,-1,-1,-1,-1,-1,1
003497.png,1,-1,-1,-1,-1,1
003503.png,1,-1,-1,-1,1,-1
003504.png,-1,-1,1,-1,1,-1
003505.png,-1,-1,-1,1,-1,-1
003510.png,-1,1,-1,1,-1,-1
003513.png,1,-1,-1,-1,1,-1
003516.png,1,-1,-1,-1,1,-1
003520.png,-1,-1,-1,-1,1,-1
003522.png,-1,-1,1,-1,1,-1
003523.png,1,-1,-1,-1,1,-1
003524.png,1,-1,-1,-1,-1,1
003528.png,-1,-1,1,-1,-1,1
003529.png,1,-1,-1,-1,-1,-1
003531.png,1,-1,-1,-1,-1,-1
003535.png,1,-1,-1,-1,1,-1
003538.png,-1,-1,1,-1,-1,-1
003541.png,1,-1,-1,-1,1,-1
003543.png,-1,-1,-1,1,1,-1
003544.png,-1,-1,-1,-1,1,-1
003546.png,1,-1,-1,-1,-1,-1
003549.png,1,-1,-1,-1,-1,-1
003551.png,1,-1,-1,-1,-1,-1
003556.png,1,-1,-1,-1,1,1
003562.png,1,-1,-1,-1,-1,-1
003566.png,1,-1,-1,-1,1,-1
003567.png,1,-1,-1,-1,1,-1
003569.png,-1,-1,1,-1,-1,1
003574.png,-1,-1,1,-1,1,-1
003577.png,1,-1,-1,-1,-1,1
003583.png,-1,-1,1,-1,-1,1
003584.png,-1,-1,1,-1,-1,-1
003585.png,1,-1,-1,-1,1,-1
003586.png,-1,-1,-1,1,-1,-1
003587.png,1,-1,-1,-1,-1,-1
003597.png,1,-1,-1,-1,-1,1
003602.png,-1,-1,-1,1,1,-1
003604.png,-1,-1,-1,1,-1,-1
003606.png,1,-1,-1,-1,-1,1
003612.png,-1,1,-1,-1,-1,-1
003614.png,-1,-1,1,-1,1,-1
003623.png,-1,-1,1,-1,1,-1
003624.png,-1,-1,-1,-1,1,-1
003628.png,1,-1,-1,-1,-1,1
003634.png,-1,-1,-1,-1,1,-1
003638.png,1,-1,-1,-1,-1,-1
003639.png,1,-1,-1,-1,-1,1
003646.png,-1,-1,1,-1,-1,-1
003650.png,1,-1,-1,-1,1,-1
003662.png,1,-1,-1,-1,1,-1
003663.png,1,-1,-1,-1,-1,-1
003667.png,1,-1,-1,-1,-1,-1
003668.png,1,-1,-1,-1,-1,-1
003677.png,1,-1,-1,-1,-1,-1
003679.png,-1,-1,-1,-1,-1,1
003680.png,-1,-1,-1,-1,-1,1
003684.png,-1,-1,1,-1,-1,-1
003686.png,-1,-1,-1,1,-1,-1
003687.png,-1,-1,-1,-1,-1,1
003690.png,-1,-1,1,-1,1,-1
003694.png,-1,-1,-1,1,1,1
003695.png,-1,-1,-1,-1,1,-1
003696.png,-1,-1,-1,1,1,-1
003698.png,-1,-1,1,-1,-1,1
003700.png,-1,-1,-1,-1,-1,1
003703.png,1,-1,-1,-1,-1,-1
003704.png,-1,-1,1,-1,-1,1
003707.png,1,-1,-1,-1,1,-1
003708.png,-1,-1,1,-1,1,-1
003709.png,-1,-1,-1,1,-1,-1
003711.png,1,-1,-1,-1,-1,-1
003713.png,1,-1,-1,-1,-1,1
003715.png,-1,-1,1,-1,-1,-1
003718.png,-1,-1,1,-1,1,-1
003720.png,-1,-1,1,-1,-1,-1
003722.png,1,-1,-1,-1,-1,1
003733.png,-1,-1,-1,-1,1,-1
003734.png,1,-1,-1,-1,1,-1
003737.png,1,-1,-1,-1,1,-1
003740.png,1,-1,-1,-1,1,-1
003744.png,1,-1,-1,-1,1,-1
003747.png,1,-1,-1,-1,1,-1
003755.png,1,-1,-1,-1,-1,-1
003766.png,-1,-1,1,-1,-1,1
003770.png,-1,-1,-1,1,-1,-1
003772.png,1,-1,-1,-1,1,-1
003773.png,-1,-1,1,-1,-1,1
003777.png,-1,-1,-1,1,-1,-1
003782.png,-1,-1,-1,1,-1,-1
003783.png,1,-1,-1,-1,-1,-1
003784.png,1,-1,-1,-1,-1,-1
003791.png,-1,-1,1,-1,-1,1
003796.png,-1,-1,-1,1,1,-1
003799.png,-1,1,-1,-1,-1,1
003800.png,1,-1,-1,-1,-1,1
003818.png,1,-1,-1,-1,-1,-1
003823.png,-1,-1,1,-1,-1,-1
003825.png,1,-1,-1,-1,-1,-1
003826.png,1,-1,-1,-1,-1,-1
003829.png,-1,-1,1,-1,1,-1
003831.png,1,-1,-1,-1,1,-1
003837.png,1,-1,-1,-1,-1,-1
003845.png,1,-1,-1,-1,-1,-1
003849.png,-1,-1,-1,1,-1,-1
003850.png,-1,-1,-1,-1,1,-1
003853.png,1,-1,-1,-1,-1,-1
003858.png,-1,-1,-1,-1,1,-1
003859.png,1,-1,-1,-1,-1,-1
003860.png,1,-1,-1,-1,1,-1
003864.png,1,-1,-1,-1,1,-1
003865.png,1,-1,-1,-1,-1,-1
003867.png,-1,-1,-1,1,-1,-1
003871.png,1,-1,-1,-1,-1,-1
003872.png,1,-1,-1,-1,-1,-1
003873.png,-1,-1,-1,1,-1,1
003876.png,1,-1,-1,-1,1,-1
003877.png,-1,1,-1,-1,1,-1
003878.png,-1,-1,-1,1,1,-1
003879.png,1,-1,-1,-1,1,-1
003880.png,-1,-1,-1,1,-1,-1
003883.png,-1,-1,-1,1,-1,-1
003884.png,-1,-1,-1,-1,1,-1
003885.png,-1,-1,-1,-1,-1,1
003886.png,1,-1,-1,-1,-1,-1
003890.png,-1,-1,1,-1,-1,1
003895.png,-1,-1,-1,1,-1,-1
003904.png,-1,-1,-1,1,-1,1
003908.png,1,-1,-1,-1,-1,-1
003909.png,1,-1,-1,-1,-1,-1
003912.png,1,-1,-1,-1,-1,-1
003914.png,1,-1,-1,-1,-1,-1
003916.png,-1,-1,1,-1,1,-1
003928.png,1,-1,-1,-1,-1,-1
003931.png,1,-1,-1,-1,1,-1
003938.png,1,-1,-1,-1,-1,-1
003940.png,1,-1,-1,-1,-1,-1
003941.png,1,-1,-1,-1,-1,-1
003942.png,-1,-1,-1,1,-1,-1
003943.png,1,-1,-1,-1,-1,-1
003946.png,-1,-1,-1,-1,-1,1
003951.png,1,-1,-1,-1,1,-1
003955.png,1,-1,-1,-1,-1,-1
003958.png,1,-1,-1,-1,-1,-1
003959.png,1,-1,-1,-1,-1,-1
003970.png,-1,-1,-1,1,1,-1
003974.png,-1,-1,1,-1,-1,1
003975.png,1,-1,-1,-1,1,-1
003977.png,-1,-1,-1,1,-1,-1
003981.png,1,-1,-1,-1,-1,-1
003983.png,1,-1,-1,-1,1,-1
003987.png,1,-1,-1,-1,1,-1
003991.png,-1,-1,1,-1,-1,1
003992.png,-1,-1,-1,-1,1,-1
003993.png,-1,-1,-1,-1,1,-1
003994.png,-1,-1,1,-1,-1,-1
003996.png,1,-1,-1,-1,-1,-1
004003.png,-1,-1,-1,-1,1,-1
004005.png,1,-1,-1,-1,-1,1
004009.png,-1,-1,-1,-1,1,-1
004010.png,1,-1,-1,-1,-1,-1
004014.png,-1,-1,-1,-1,-1,1
004015.png,-1,-1,-1,1,-1,-1
004021.png,1,-1,-1,-1,1,-1
004022.png,-1,-1,-1,-1,1,-1
004028.png,1,-1,-1,-1,-1,1
004029.png,-1,-1,1,-1,-1,-1
004042.png,-1,-1,-1,-1,1,-1
004046.png,-1,-1,1,-1,-1,-1
004048.png,1,-1,-1,-1,-1,-1
004050.png,-1,-1,1,-1,-1,1
004052.png,1,-1,-1,-1,1,-1
004056.png,1,-1,-1,-1,1,-1
004059.png,-1,-1,1,-1,-1,-1
004067.png,-1,-1,-1,-1,1,-1
004068.png,1,-1,-1,-1,-1,-1
004071.png,-1,-1,-1,-1,1,-1
004080.png,-1,-1,1,-1,-1,-1
004084.png,1,-1,-1,-1,-1,-1
004088.png,-1,-1,-1,-1,-1,1
004092.png,-1,-1,1,-1,-1,-1
004096.png,-1,-1,1,-1,-1,1
004101.png,1,-1,-1,-1,-1,-1
004104.png,-1,-1,1,-1,-1,1
004108.png,-1,-1,1,-1,-1,-1
004110.png,-1,-1,-1,1,-1,-1
004112.png,-1,-1,-1,-1,-1,1
004115.png,1,-1,-1,-1,-1,1
004117.png,-1,-1,-1,1,-1,-1
004118.png,-1,-1,-1,1,-1,-1
004121.png,-1,-1,1,-1,-1,-1
004122.png,-1,-1,-1,1,-1,-1
004127.png,1,-1,-1,-1,-1,-1
004128.png,1,-1,-1,-1,-1,-1
004133.png,1,-1,-1,-1,1,-1
004134.png,1,-1,-1,-1,-1,-1
004135.png,1,-1,-1,-1,-1,-1
004146.png,-1,-1,-1,1,-1,-1
004148.png,1,-1,-1,-1,-1,-1
004150.png,-1,-1,1,-1,-1,1
004155.png,1,-1,-1,-1,-1,-1
004159.png,-1,-1,-1,1,-1,1
004162.png,1,-1,-1,-1,-1,-1
004163.png,1,-1,-1,-1,-1,1
004172.png,1,-1,-1,-1,1,-1
004173.png,1,-1,-1,-1,1,-1
004176.png,-1,1,-1,-1,1,-1
004179.png,-1,-1,-1,1,1,-1
004184.png,-1,-1,1,-1,-1,-1
004185.png,1,-1,-1,-1,-1,-1
004187.png,-1,-1,-1,-1,-1,1
004188.png,1,-1,-1,-1,1,-1
004193.png,-1,-1,-1,-1,1,-1
004197.png,1,-1,-1,-1,-1,-1
004198.png,-1,-1,1,-1,-1,-1
004199.png,-1,-1,-1,-1,1,-1
004200.png,-1,-1,-1,-1,1,-1
004206.png,1,-1,-1,-1,-1,-1
004213.png,-1,-1,1,-1,-1,-1
004221.png,-1,-1,1,-1,-1,1
004226.png,-1,-1,1,-1,-1,-1
004227.png,1,-1,-1,-1,1,-1
004230.png,-1,-1,-1,1,-1,-1
004231.png,-1,-1,1,-1,-1,1
004233.png,-1,-1,-1,1,1,-1
004238.png,1,-1,-1,-1,-1,-1
004240.png,1,-1,-1,-1,-1,-1
004242.png,1,-1,-1,-1,-1,-1
004243.png,1,-1,-1,-1,1,-1
004244.png,-1,-1,1,-1,-1,-1
004247.png,1,-1,-1,-1,1,-1
004248.png,1,-1,-1,-1,-1,-1
004252.png,-1,-1,-1,-1,-1,1
004260.png,-1,-1,-1,-1,1,-1
004270.png,-1,-1,1,-1,-1,-1
004271.png,1,-1,-1,-1,-1,-1
004276.png,1,-1,-1,-1,-1,-1
004283.png,1,-1,-1,-1,1,-1
004290.png,-1,-1,1,-1,1,-1
004291.png,1,-1,-1,-1,1,-1
004293.png,-1,-1,1,-1,-1,1
004300.png,1,-1,-1,-1,-1,1
004305.png,-1,-1,1,-1,1,-1
004306.png,-1,-1,-1,-1,-1,1
004308.png,-1,-1,-1,1,-1,-1
004312.png,-1,-1,1,-1,-1,-1
004321.png,1,-1,-1,-1,1,-1
004332.png,-1,-1,-1,-1,-1,1
004339.png,1,-1,-1,-1,1,-1
004347.png,-1,-1,-1,-1,1,-1
004348.png,-1,-1,-1,1,1,-1
004350.png,1,-1,-1,-1,1,-1
004353.png,-1,-1,-1,1,-1,-1
004359.png,-1,1,-1,1,1,-1
004361.png,-1,-1,1,-1,-1,-1
004366.png,1,-1,-1,-1,-1,-1
004367.png,-1,-1,-1,1,-1,-1
004371.png,-1,-1,-1,-1,1,-1
004374.png,1,-1,-1,-1,-1,-1
004375.png,1,-1,-1,-1,-1,1
004386.png,-1,-1,1,-1,-1,1
004387.png,-1,-1,1,-1,-1,-1
004391.png,1,-1,-1,-1,-1,-1
004397.png,-1,-1,-1,-1,-1,1
004399.png,-1,-1,-1,1,-1,-1
004402.png,-1,-1,-1,1,-1,-1
004406.png,1,-1,-1,-1,-1,-1
004408.png,1,-1,-1,-1,1,-1
004411.png,-1,-1,-1,-1,1,-1
004417.png,-1,-1,-1,-1,-1,1
004422.png,1,-1,-1,-1,1,-1
004425.png,1,-1,-1,-1,-1,-1
004426.png,-1,-1,1,-1,-1,-1
004430.png,1,-1,-1,-1,-1,-1
004431.png,-1,-1,-1,-1,1,-1
004432.png,1,-1,-1,-1,-1,-1
004433.png,1,-1,-1,-1,-1,-1
004434.png,-1,-1,-1,-1,1,-1
004436.png,1,-1,-1,-1,-1,-1
004438.png,1,-1,-1,-1,-1,-1
004441.png,1,-1,-1,-1,-1,1
004454.png,-1,-1,-1,1,1,-1
004466.png,-1,-1,-1,1,1,-1
004469.png,1,-1,-1,-1,1,-1
004471.png,1,-1,-1,-1,-1,-1
004473.png,-1,-1,1,-1,1,-1
004477.png,-1,-1,-1,-1,1,-1
004481.png,1,-1,-1,-1,-1,-1
004482.png,1,-1,-1,-1,-1,-1
004485.png,1,-1,-1,-1,1,-1
004488.png,1,-1,-1,-1,1,-1
004499.png,1,-1,1,-1,1,-1
004503.png,1,-1,-1,-1,1,-1
004506.png,-1,-1,-1,-1,1,-1
004513.png,-1,-1,-1,-1,-1,1
004515.png,1,-1,-1,-1,-1,1
004516.png,-1,-1,1,-1,-1,-1
